"","mc_region","region_name","state","mape","id","desc","date","qtt"
"18947","3521","RRAS6","SP","real data","real data","real data",2018-11-01,12508
"18948","3521","RRAS6","SP","real data","real data","real data",2018-12-01,12739
"18949","3521","RRAS6","SP","real data","real data","real data",2019-01-01,13760
"18950","3521","RRAS6","SP","real data","real data","real data",2019-02-01,13033
"18951","3521","RRAS6","SP","real data","real data","real data",2019-03-01,14479
"18952","3521","RRAS6","SP","real data","real data","real data",2019-04-01,13711
"18953","3521","RRAS6","SP","real data","real data","real data",2019-05-01,14390
"18954","3521","RRAS6","SP","real data","real data","real data",2019-06-01,13147
"18955","3521","RRAS6","SP","real data","real data","real data",2019-07-01,13314
"18956","3521","RRAS6","SP","real data","real data","real data",2019-08-01,13256
"18957","3521","RRAS6","SP","real data","real data","real data",2019-09-01,12894
"18958","3521","RRAS6","SP","real data","real data","real data",2019-10-01,12123
"18959","3521","RRAS6","SP","real data","real data","real data",2019-11-01,11866
"18960","3521","RRAS6","SP","real data","real data","real data",2019-12-01,12614
"18961","3521","RRAS6","SP","real data","real data","real data",2020-01-01,12941
"18962","3521","RRAS6","SP","real data","real data","real data",2020-02-01,12184
"18963","3521","RRAS6","SP","real data","real data","real data",2020-03-01,13496
"18964","3521","RRAS6","SP","real data","real data","real data",2020-04-01,12947
"18965","3521","RRAS6","SP","real data","real data","real data",2020-05-01,12891
"18966","3521","RRAS6","SP","real data","real data","real data",2020-06-01,12139
"18967","3521","RRAS6","SP","real data","real data","real data",2020-07-01,12241
"18968","3521","RRAS6","SP","real data","real data","real data",2020-08-01,11947
"18969","3521","RRAS6","SP","real data","real data","real data",2020-09-01,12157
"18970","3521","RRAS6","SP","real data","real data","real data",2020-10-01,11471
"18971","3521","RRAS6","SP","real data","real data","real data",2020-11-01,11220
"18972","3521","RRAS6","SP","real data","real data","real data",2020-12-01,11499
"18973","3521","RRAS6","SP","real data","real data","real data",2021-01-01,11633
"18974","3521","RRAS6","SP","real data","real data","real data",2021-02-01,10760
"18975","3521","RRAS6","SP","real data","real data","real data",2021-03-01,12406
"18976","3521","RRAS6","SP","real data","real data","real data",2021-04-01,11827
"18977","3521","RRAS6","SP","real data","real data","real data",2021-05-01,12232
"18978","3521","RRAS6","SP","real data","real data","real data",2021-06-01,11210
"18979","3521","RRAS6","SP","real data","real data","real data",2021-07-01,11499
"18980","3521","RRAS6","SP","real data","real data","real data",2021-08-01,11246
"18981","3521","RRAS6","SP","real data","real data","real data",2021-09-01,11322
"18982","3521","RRAS6","SP","real data","real data","real data",2021-10-01,11040
"18983","3521","RRAS6","SP","real data","real data","real data",2021-11-01,10756
"18984","3521","RRAS6","SP","real data","real data","real data",2021-12-01,10801
"18985","3521","RRAS6","SP","real data","real data","real data",2022-01-01,11005
"18986","3521","RRAS6","SP","real data","real data","real data",2022-02-01,10573
"18987","3521","RRAS6","SP","real data","real data","real data",2022-03-01,11937
"18988","3521","RRAS6","SP","real data","real data","real data",2022-04-01,11621
"18989","3521","RRAS6","SP","real data","real data","real data",2022-05-01,12082
"18990","3521","RRAS6","SP","real data","real data","real data",2022-06-01,10901
"18991","3521","RRAS6","SP","real data","real data","real data",2022-07-01,11297
"18992","3521","RRAS6","SP","real data","real data","real data",2022-08-01,11010
"18993","3521","RRAS6","SP","real data","real data","real data",2022-09-01,9853
"18994","3521","RRAS6","SP","real data","real data","real data",2022-10-01,10031
"18995","3521","RRAS6","SP","real data","real data","real data",2022-11-01,10566
"18996","3521","RRAS6","SP","real data","real data","real data",2022-12-01,11174
"18997","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2023-01-01,10783.1506138487
"18998","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2023-02-01,10304.2091736973
"18999","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2023-03-01,11744.1901618537
"19000","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2023-04-01,11033.5137961463
"19001","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2023-05-01,11494.8051819
"19002","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2023-06-01,10455.1775865998
"19003","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2023-07-01,10485.1741364227
"19004","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2023-08-01,10037.6000268491
"19005","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2023-09-01,9906.56609613686
"19006","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2023-10-01,9354.39471277882
"19007","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2023-11-01,8811.43202977997
"19008","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2023-12-01,9528.69702236604
"19009","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2024-01-01,10170.3174645096
"19010","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2024-02-01,9744.47778324717
"19011","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2024-03-01,11522.0209652785
"19012","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2024-04-01,10518.1712036018
"19013","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2024-05-01,10738.3614691248
"19014","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2024-06-01,9686.73094126868
"19015","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2024-07-01,9651.3898043106
"19016","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2024-08-01,9325.80224182276
"19017","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2024-09-01,9323.71866875815
"19018","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2024-10-01,8921.39993286307
"19019","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2024-11-01,8211.38653555594
"19020","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2024-12-01,8763.57490754554
"19021","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2025-01-01,9371.9760544444
"19022","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2025-02-01,8778.94052611868
"19023","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2025-03-01,10719.0966739377
"19024","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2025-04-01,9808.27654236686
"19025","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2025-05-01,10109.3433387547
"19026","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2025-06-01,9062.46643119344
"19027","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2025-07-01,9050.78141347015
"19028","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2025-08-01,8685.74222790901
"19029","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2025-09-01,8640.68676096449
"19030","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2025-10-01,8186.12592743803
"19031","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2025-11-01,7529.70127030745
"19032","3521","RRAS6","SP","11.6660117824594","4","PROPHET",2025-12-01,8137.63928683113
"19033","3312","Macrorregião I","RJ","real data","real data","real data",2000-01-01,20220
"19034","3312","Macrorregião I","RJ","real data","real data","real data",2000-02-01,22716
"19035","3312","Macrorregião I","RJ","real data","real data","real data",2000-03-01,23841
"19036","3312","Macrorregião I","RJ","real data","real data","real data",2000-04-01,22636
"19037","3312","Macrorregião I","RJ","real data","real data","real data",2000-05-01,23959
"19038","3312","Macrorregião I","RJ","real data","real data","real data",2000-06-01,22058
"19039","3312","Macrorregião I","RJ","real data","real data","real data",2000-07-01,22599
"19040","3312","Macrorregião I","RJ","real data","real data","real data",2000-08-01,22220
"19041","3312","Macrorregião I","RJ","real data","real data","real data",2000-09-01,20468
"19042","3312","Macrorregião I","RJ","real data","real data","real data",2000-10-01,19659
"19043","3312","Macrorregião I","RJ","real data","real data","real data",2000-11-01,18959
"19044","3312","Macrorregião I","RJ","real data","real data","real data",2000-12-01,19695
"19045","3312","Macrorregião I","RJ","real data","real data","real data",2001-01-01,21051
"19046","3312","Macrorregião I","RJ","real data","real data","real data",2001-02-01,19917
"19047","3312","Macrorregião I","RJ","real data","real data","real data",2001-03-01,23300
"19048","3312","Macrorregião I","RJ","real data","real data","real data",2001-04-01,21653
"19049","3312","Macrorregião I","RJ","real data","real data","real data",2001-05-01,22688
"19050","3312","Macrorregião I","RJ","real data","real data","real data",2001-06-01,20582
"19051","3312","Macrorregião I","RJ","real data","real data","real data",2001-07-01,20111
"19052","3312","Macrorregião I","RJ","real data","real data","real data",2001-08-01,19423
"19053","3312","Macrorregião I","RJ","real data","real data","real data",2001-09-01,18801
"19054","3312","Macrorregião I","RJ","real data","real data","real data",2001-10-01,18347
"19055","3312","Macrorregião I","RJ","real data","real data","real data",2001-11-01,17628
"19056","3312","Macrorregião I","RJ","real data","real data","real data",2001-12-01,18795
"19057","3312","Macrorregião I","RJ","real data","real data","real data",2002-01-01,20422
"19058","3312","Macrorregião I","RJ","real data","real data","real data",2002-02-01,19302
"19059","3312","Macrorregião I","RJ","real data","real data","real data",2002-03-01,21718
"19060","3312","Macrorregião I","RJ","real data","real data","real data",2002-04-01,21383
"19061","3312","Macrorregião I","RJ","real data","real data","real data",2002-05-01,21944
"19062","3312","Macrorregião I","RJ","real data","real data","real data",2002-06-01,20118
"19063","3312","Macrorregião I","RJ","real data","real data","real data",2002-07-01,20586
"19064","3312","Macrorregião I","RJ","real data","real data","real data",2002-08-01,18407
"19065","3312","Macrorregião I","RJ","real data","real data","real data",2002-09-01,17146
"19066","3312","Macrorregião I","RJ","real data","real data","real data",2002-10-01,17107
"19067","3312","Macrorregião I","RJ","real data","real data","real data",2002-11-01,16399
"19068","3312","Macrorregião I","RJ","real data","real data","real data",2002-12-01,17670
"19069","3312","Macrorregião I","RJ","real data","real data","real data",2003-01-01,19687
"19070","3312","Macrorregião I","RJ","real data","real data","real data",2003-02-01,19059
"19071","3312","Macrorregião I","RJ","real data","real data","real data",2003-03-01,20860
"19072","3312","Macrorregião I","RJ","real data","real data","real data",2003-04-01,20691
"19073","3312","Macrorregião I","RJ","real data","real data","real data",2003-05-01,21510
"19074","3312","Macrorregião I","RJ","real data","real data","real data",2003-06-01,20686
"19075","3312","Macrorregião I","RJ","real data","real data","real data",2003-07-01,20325
"19076","3312","Macrorregião I","RJ","real data","real data","real data",2003-08-01,18603
"19077","3312","Macrorregião I","RJ","real data","real data","real data",2003-09-01,17957
"19078","3312","Macrorregião I","RJ","real data","real data","real data",2003-10-01,17734
"19079","3312","Macrorregião I","RJ","real data","real data","real data",2003-11-01,16847
"19080","3312","Macrorregião I","RJ","real data","real data","real data",2003-12-01,18279
"19081","3312","Macrorregião I","RJ","real data","real data","real data",2004-01-01,20249
"19082","3312","Macrorregião I","RJ","real data","real data","real data",2004-02-01,19179
"19083","3312","Macrorregião I","RJ","real data","real data","real data",2004-03-01,21532
"19084","3312","Macrorregião I","RJ","real data","real data","real data",2004-04-01,20411
"19085","3312","Macrorregião I","RJ","real data","real data","real data",2004-05-01,20852
"19086","3312","Macrorregião I","RJ","real data","real data","real data",2004-06-01,19964
"19087","3312","Macrorregião I","RJ","real data","real data","real data",2004-07-01,19094
"19088","3312","Macrorregião I","RJ","real data","real data","real data",2004-08-01,18265
"19089","3312","Macrorregião I","RJ","real data","real data","real data",2004-09-01,17862
"19090","3312","Macrorregião I","RJ","real data","real data","real data",2004-10-01,17203
"19091","3312","Macrorregião I","RJ","real data","real data","real data",2004-11-01,17429
"19092","3312","Macrorregião I","RJ","real data","real data","real data",2004-12-01,17834
"19093","3312","Macrorregião I","RJ","real data","real data","real data",2005-01-01,18430
"19094","3312","Macrorregião I","RJ","real data","real data","real data",2005-02-01,17951
"19095","3312","Macrorregião I","RJ","real data","real data","real data",2005-03-01,21441
"19096","3312","Macrorregião I","RJ","real data","real data","real data",2005-04-01,20355
"19097","3312","Macrorregião I","RJ","real data","real data","real data",2005-05-01,21178
"19098","3312","Macrorregião I","RJ","real data","real data","real data",2005-06-01,19173
"19099","3312","Macrorregião I","RJ","real data","real data","real data",2005-07-01,18551
"19100","3312","Macrorregião I","RJ","real data","real data","real data",2005-08-01,18069
"19101","3312","Macrorregião I","RJ","real data","real data","real data",2005-09-01,17566
"19102","3312","Macrorregião I","RJ","real data","real data","real data",2005-10-01,17149
"19103","3312","Macrorregião I","RJ","real data","real data","real data",2005-11-01,16416
"19104","3312","Macrorregião I","RJ","real data","real data","real data",2005-12-01,16800
"19105","3312","Macrorregião I","RJ","real data","real data","real data",2006-01-01,17595
"19106","3312","Macrorregião I","RJ","real data","real data","real data",2006-02-01,17072
"19107","3312","Macrorregião I","RJ","real data","real data","real data",2006-03-01,20499
"19108","3312","Macrorregião I","RJ","real data","real data","real data",2006-04-01,19822
"19109","3312","Macrorregião I","RJ","real data","real data","real data",2006-05-01,20391
"19110","3312","Macrorregião I","RJ","real data","real data","real data",2006-06-01,18849
"19111","3312","Macrorregião I","RJ","real data","real data","real data",2006-07-01,18288
"19112","3312","Macrorregião I","RJ","real data","real data","real data",2006-08-01,18097
"19113","3312","Macrorregião I","RJ","real data","real data","real data",2006-09-01,17854
"19114","3312","Macrorregião I","RJ","real data","real data","real data",2006-10-01,17487
"19115","3312","Macrorregião I","RJ","real data","real data","real data",2006-11-01,16015
"19116","3312","Macrorregião I","RJ","real data","real data","real data",2006-12-01,16457
"19117","3312","Macrorregião I","RJ","real data","real data","real data",2007-01-01,18489
"19118","3312","Macrorregião I","RJ","real data","real data","real data",2007-02-01,18304
"19119","3312","Macrorregião I","RJ","real data","real data","real data",2007-03-01,20840
"19120","3312","Macrorregião I","RJ","real data","real data","real data",2007-04-01,19508
"19121","3312","Macrorregião I","RJ","real data","real data","real data",2007-05-01,19489
"19122","3312","Macrorregião I","RJ","real data","real data","real data",2007-06-01,18586
"19123","3312","Macrorregião I","RJ","real data","real data","real data",2007-07-01,18301
"19124","3312","Macrorregião I","RJ","real data","real data","real data",2007-08-01,17307
"19125","3312","Macrorregião I","RJ","real data","real data","real data",2007-09-01,16663
"19126","3312","Macrorregião I","RJ","real data","real data","real data",2007-10-01,16675
"19127","3312","Macrorregião I","RJ","real data","real data","real data",2007-11-01,15833
"19128","3312","Macrorregião I","RJ","real data","real data","real data",2007-12-01,16871
"19129","3312","Macrorregião I","RJ","real data","real data","real data",2008-01-01,17913
"19130","3312","Macrorregião I","RJ","real data","real data","real data",2008-02-01,16640
"19131","3312","Macrorregião I","RJ","real data","real data","real data",2008-03-01,18712
"19132","3312","Macrorregião I","RJ","real data","real data","real data",2008-04-01,18752
"19133","3312","Macrorregião I","RJ","real data","real data","real data",2008-05-01,19292
"19134","3312","Macrorregião I","RJ","real data","real data","real data",2008-06-01,18619
"19135","3312","Macrorregião I","RJ","real data","real data","real data",2008-07-01,19031
"19136","3312","Macrorregião I","RJ","real data","real data","real data",2008-08-01,17342
"19137","3312","Macrorregião I","RJ","real data","real data","real data",2008-09-01,17763
"19138","3312","Macrorregião I","RJ","real data","real data","real data",2008-10-01,17417
"19139","3312","Macrorregião I","RJ","real data","real data","real data",2008-11-01,16232
"19140","3312","Macrorregião I","RJ","real data","real data","real data",2008-12-01,18118
"19141","3312","Macrorregião I","RJ","real data","real data","real data",2009-01-01,18628
"19142","3312","Macrorregião I","RJ","real data","real data","real data",2009-02-01,18032
"19143","3312","Macrorregião I","RJ","real data","real data","real data",2009-03-01,20579
"19144","3312","Macrorregião I","RJ","real data","real data","real data",2009-04-01,19839
"19145","3312","Macrorregião I","RJ","real data","real data","real data",2009-05-01,18480
"19146","3312","Macrorregião I","RJ","real data","real data","real data",2009-06-01,17727
"19147","3312","Macrorregião I","RJ","real data","real data","real data",2009-07-01,18338
"19148","3312","Macrorregião I","RJ","real data","real data","real data",2009-08-01,17470
"19149","3312","Macrorregião I","RJ","real data","real data","real data",2009-09-01,18615
"19150","3312","Macrorregião I","RJ","real data","real data","real data",2009-10-01,16348
"19151","3312","Macrorregião I","RJ","real data","real data","real data",2009-11-01,15455
"19152","3312","Macrorregião I","RJ","real data","real data","real data",2009-12-01,17094
"19153","3312","Macrorregião I","RJ","real data","real data","real data",2010-01-01,19090
"19154","3312","Macrorregião I","RJ","real data","real data","real data",2010-02-01,17591
"19155","3312","Macrorregião I","RJ","real data","real data","real data",2010-03-01,20634
"19156","3312","Macrorregião I","RJ","real data","real data","real data",2010-04-01,18601
"19157","3312","Macrorregião I","RJ","real data","real data","real data",2010-05-01,18900
"19158","3312","Macrorregião I","RJ","real data","real data","real data",2010-06-01,18192
"19159","3312","Macrorregião I","RJ","real data","real data","real data",2010-07-01,18448
"19160","3312","Macrorregião I","RJ","real data","real data","real data",2010-08-01,16756
"19161","3312","Macrorregião I","RJ","real data","real data","real data",2010-09-01,16663
"19162","3312","Macrorregião I","RJ","real data","real data","real data",2010-10-01,16192
"19163","3312","Macrorregião I","RJ","real data","real data","real data",2010-11-01,16129
"19164","3312","Macrorregião I","RJ","real data","real data","real data",2010-12-01,18050
"19165","3312","Macrorregião I","RJ","real data","real data","real data",2011-01-01,19257
"19166","3312","Macrorregião I","RJ","real data","real data","real data",2011-02-01,18667
"19167","3312","Macrorregião I","RJ","real data","real data","real data",2011-03-01,21657
"19168","3312","Macrorregião I","RJ","real data","real data","real data",2011-04-01,19450
"19169","3312","Macrorregião I","RJ","real data","real data","real data",2011-05-01,20158
"19170","3312","Macrorregião I","RJ","real data","real data","real data",2011-06-01,19243
"19171","3312","Macrorregião I","RJ","real data","real data","real data",2011-07-01,18656
"19172","3312","Macrorregião I","RJ","real data","real data","real data",2011-08-01,17773
"19173","3312","Macrorregião I","RJ","real data","real data","real data",2011-09-01,16240
"19174","3312","Macrorregião I","RJ","real data","real data","real data",2011-10-01,15788
"19175","3312","Macrorregião I","RJ","real data","real data","real data",2011-11-01,15929
"19176","3312","Macrorregião I","RJ","real data","real data","real data",2011-12-01,17751
"19177","3312","Macrorregião I","RJ","real data","real data","real data",2012-01-01,18152
"19178","3312","Macrorregião I","RJ","real data","real data","real data",2012-02-01,18432
"19179","3312","Macrorregião I","RJ","real data","real data","real data",2012-03-01,21293
"19180","3312","Macrorregião I","RJ","real data","real data","real data",2012-04-01,19447
"19181","3312","Macrorregião I","RJ","real data","real data","real data",2012-05-01,19858
"19182","3312","Macrorregião I","RJ","real data","real data","real data",2012-06-01,18738
"19183","3312","Macrorregião I","RJ","real data","real data","real data",2012-07-01,18756
"19184","3312","Macrorregião I","RJ","real data","real data","real data",2012-08-01,18013
"19185","3312","Macrorregião I","RJ","real data","real data","real data",2012-09-01,17786
"19186","3312","Macrorregião I","RJ","real data","real data","real data",2012-10-01,18055
"19187","3312","Macrorregião I","RJ","real data","real data","real data",2012-11-01,16693
"19188","3312","Macrorregião I","RJ","real data","real data","real data",2012-12-01,17614
"19189","3312","Macrorregião I","RJ","real data","real data","real data",2013-01-01,18931
"19190","3312","Macrorregião I","RJ","real data","real data","real data",2013-02-01,18166
"19191","3312","Macrorregião I","RJ","real data","real data","real data",2013-03-01,19429
"19192","3312","Macrorregião I","RJ","real data","real data","real data",2013-04-01,19824
"19193","3312","Macrorregião I","RJ","real data","real data","real data",2013-05-01,20895
"19194","3312","Macrorregião I","RJ","real data","real data","real data",2013-06-01,18860
"19195","3312","Macrorregião I","RJ","real data","real data","real data",2013-07-01,19361
"19196","3312","Macrorregião I","RJ","real data","real data","real data",2013-08-01,18531
"19197","3312","Macrorregião I","RJ","real data","real data","real data",2013-09-01,17652
"19198","3312","Macrorregião I","RJ","real data","real data","real data",2013-10-01,17767
"19199","3312","Macrorregião I","RJ","real data","real data","real data",2013-11-01,16763
"19200","3312","Macrorregião I","RJ","real data","real data","real data",2013-12-01,17829
"19201","3312","Macrorregião I","RJ","real data","real data","real data",2014-01-01,20164
"19202","3312","Macrorregião I","RJ","real data","real data","real data",2014-02-01,19735
"19203","3312","Macrorregião I","RJ","real data","real data","real data",2014-03-01,20651
"19204","3312","Macrorregião I","RJ","real data","real data","real data",2014-04-01,20530
"19205","3312","Macrorregião I","RJ","real data","real data","real data",2014-05-01,20812
"19206","3312","Macrorregião I","RJ","real data","real data","real data",2014-06-01,19462
"19207","3312","Macrorregião I","RJ","real data","real data","real data",2014-07-01,20281
"19208","3312","Macrorregião I","RJ","real data","real data","real data",2014-08-01,18900
"19209","3312","Macrorregião I","RJ","real data","real data","real data",2014-09-01,18787
"19210","3312","Macrorregião I","RJ","real data","real data","real data",2014-10-01,17184
"19211","3312","Macrorregião I","RJ","real data","real data","real data",2014-11-01,17474
"19212","3312","Macrorregião I","RJ","real data","real data","real data",2014-12-01,19589
"19213","3312","Macrorregião I","RJ","real data","real data","real data",2015-01-01,20538
"19214","3312","Macrorregião I","RJ","real data","real data","real data",2015-02-01,19412
"19215","3312","Macrorregião I","RJ","real data","real data","real data",2015-03-01,22148
"19216","3312","Macrorregião I","RJ","real data","real data","real data",2015-04-01,20887
"19217","3312","Macrorregião I","RJ","real data","real data","real data",2015-05-01,20981
"19218","3312","Macrorregião I","RJ","real data","real data","real data",2015-06-01,19883
"19219","3312","Macrorregião I","RJ","real data","real data","real data",2015-07-01,19858
"19220","3312","Macrorregião I","RJ","real data","real data","real data",2015-08-01,19049
"19221","3312","Macrorregião I","RJ","real data","real data","real data",2015-09-01,19112
"19222","3312","Macrorregião I","RJ","real data","real data","real data",2015-10-01,18157
"19223","3312","Macrorregião I","RJ","real data","real data","real data",2015-11-01,17537
"19224","3312","Macrorregião I","RJ","real data","real data","real data",2015-12-01,19384
"19225","3312","Macrorregião I","RJ","real data","real data","real data",2016-01-01,19805
"19226","3312","Macrorregião I","RJ","real data","real data","real data",2016-02-01,19361
"19227","3312","Macrorregião I","RJ","real data","real data","real data",2016-03-01,21237
"19228","3312","Macrorregião I","RJ","real data","real data","real data",2016-04-01,20087
"19229","3312","Macrorregião I","RJ","real data","real data","real data",2016-05-01,20316
"19230","3312","Macrorregião I","RJ","real data","real data","real data",2016-06-01,18955
"19231","3312","Macrorregião I","RJ","real data","real data","real data",2016-07-01,18214
"19232","3312","Macrorregião I","RJ","real data","real data","real data",2016-08-01,17284
"19233","3312","Macrorregião I","RJ","real data","real data","real data",2016-09-01,16368
"19234","3312","Macrorregião I","RJ","real data","real data","real data",2016-10-01,15901
"19235","3312","Macrorregião I","RJ","real data","real data","real data",2016-11-01,15145
"19236","3312","Macrorregião I","RJ","real data","real data","real data",2016-12-01,16451
"19237","3312","Macrorregião I","RJ","real data","real data","real data",2017-01-01,17236
"19238","3312","Macrorregião I","RJ","real data","real data","real data",2017-02-01,17444
"19239","3312","Macrorregião I","RJ","real data","real data","real data",2017-03-01,21036
"19240","3312","Macrorregião I","RJ","real data","real data","real data",2017-04-01,19714
"19241","3312","Macrorregião I","RJ","real data","real data","real data",2017-05-01,21063
"19242","3312","Macrorregião I","RJ","real data","real data","real data",2017-06-01,19751
"19243","3312","Macrorregião I","RJ","real data","real data","real data",2017-07-01,19303
"19244","3312","Macrorregião I","RJ","real data","real data","real data",2017-08-01,18605
"19245","3312","Macrorregião I","RJ","real data","real data","real data",2017-09-01,17235
"19246","3312","Macrorregião I","RJ","real data","real data","real data",2017-10-01,16623
"19247","3312","Macrorregião I","RJ","real data","real data","real data",2017-11-01,17206
"19248","3312","Macrorregião I","RJ","real data","real data","real data",2017-12-01,18000
"19249","3312","Macrorregião I","RJ","real data","real data","real data",2018-01-01,19905
"19250","3312","Macrorregião I","RJ","real data","real data","real data",2018-02-01,18496
"19251","3312","Macrorregião I","RJ","real data","real data","real data",2018-03-01,20216
"19252","3312","Macrorregião I","RJ","real data","real data","real data",2018-04-01,19560
"19253","3312","Macrorregião I","RJ","real data","real data","real data",2018-05-01,20414
"19254","3312","Macrorregião I","RJ","real data","real data","real data",2018-06-01,18524
"19255","3312","Macrorregião I","RJ","real data","real data","real data",2018-07-01,18432
"19256","3312","Macrorregião I","RJ","real data","real data","real data",2018-08-01,18076
"19257","3312","Macrorregião I","RJ","real data","real data","real data",2018-09-01,17281
"19258","3312","Macrorregião I","RJ","real data","real data","real data",2018-10-01,16524
"19259","3312","Macrorregião I","RJ","real data","real data","real data",2018-11-01,16532
"19260","3312","Macrorregião I","RJ","real data","real data","real data",2018-12-01,16521
"19261","3312","Macrorregião I","RJ","real data","real data","real data",2019-01-01,18350
"19262","3312","Macrorregião I","RJ","real data","real data","real data",2019-02-01,17528
"19263","3312","Macrorregião I","RJ","real data","real data","real data",2019-03-01,19172
"19264","3312","Macrorregião I","RJ","real data","real data","real data",2019-04-01,18079
"19265","3312","Macrorregião I","RJ","real data","real data","real data",2019-05-01,18794
"19266","3312","Macrorregião I","RJ","real data","real data","real data",2019-06-01,17381
"19267","3312","Macrorregião I","RJ","real data","real data","real data",2019-07-01,17555
"19268","3312","Macrorregião I","RJ","real data","real data","real data",2019-08-01,17231
"19269","3312","Macrorregião I","RJ","real data","real data","real data",2019-09-01,16913
"19270","3312","Macrorregião I","RJ","real data","real data","real data",2019-10-01,16005
"19271","3312","Macrorregião I","RJ","real data","real data","real data",2019-11-01,15008
"19272","3312","Macrorregião I","RJ","real data","real data","real data",2019-12-01,15950
"19273","3312","Macrorregião I","RJ","real data","real data","real data",2020-01-01,17266
"19274","3312","Macrorregião I","RJ","real data","real data","real data",2020-02-01,16350
"19275","3312","Macrorregião I","RJ","real data","real data","real data",2020-03-01,18377
"19276","3312","Macrorregião I","RJ","real data","real data","real data",2020-04-01,17945
"19277","3312","Macrorregião I","RJ","real data","real data","real data",2020-05-01,18104
"19278","3312","Macrorregião I","RJ","real data","real data","real data",2020-06-01,16636
"19279","3312","Macrorregião I","RJ","real data","real data","real data",2020-07-01,16727
"19280","3312","Macrorregião I","RJ","real data","real data","real data",2020-08-01,16127
"19281","3312","Macrorregião I","RJ","real data","real data","real data",2020-09-01,15983
"19282","3312","Macrorregião I","RJ","real data","real data","real data",2020-10-01,14957
"19283","3312","Macrorregião I","RJ","real data","real data","real data",2020-11-01,14814
"19284","3312","Macrorregião I","RJ","real data","real data","real data",2020-12-01,15824
"19285","3312","Macrorregião I","RJ","real data","real data","real data",2021-01-01,16240
"19286","3312","Macrorregião I","RJ","real data","real data","real data",2021-02-01,15437
"19287","3312","Macrorregião I","RJ","real data","real data","real data",2021-03-01,17611
"19288","3312","Macrorregião I","RJ","real data","real data","real data",2021-04-01,16754
"19289","3312","Macrorregião I","RJ","real data","real data","real data",2021-05-01,16878
"19290","3312","Macrorregião I","RJ","real data","real data","real data",2021-06-01,15412
"19291","3312","Macrorregião I","RJ","real data","real data","real data",2021-07-01,15622
"19292","3312","Macrorregião I","RJ","real data","real data","real data",2021-08-01,15588
"19293","3312","Macrorregião I","RJ","real data","real data","real data",2021-09-01,15256
"19294","3312","Macrorregião I","RJ","real data","real data","real data",2021-10-01,14592
"19295","3312","Macrorregião I","RJ","real data","real data","real data",2021-11-01,15011
"19296","3312","Macrorregião I","RJ","real data","real data","real data",2021-12-01,15453
"19297","3312","Macrorregião I","RJ","real data","real data","real data",2022-01-01,15852
"19298","3312","Macrorregião I","RJ","real data","real data","real data",2022-02-01,15288
"19299","3312","Macrorregião I","RJ","real data","real data","real data",2022-03-01,17042
"19300","3312","Macrorregião I","RJ","real data","real data","real data",2022-04-01,16184
"19301","3312","Macrorregião I","RJ","real data","real data","real data",2022-05-01,16261
"19302","3312","Macrorregião I","RJ","real data","real data","real data",2022-06-01,14961
"19303","3312","Macrorregião I","RJ","real data","real data","real data",2022-07-01,15056
"19304","3312","Macrorregião I","RJ","real data","real data","real data",2022-08-01,14232
"19305","3312","Macrorregião I","RJ","real data","real data","real data",2022-09-01,12998
"19306","3312","Macrorregião I","RJ","real data","real data","real data",2022-10-01,13346
"19307","3312","Macrorregião I","RJ","real data","real data","real data",2022-11-01,14152
"19308","3312","Macrorregião I","RJ","real data","real data","real data",2022-12-01,14981
